date,county,state,fips,cases,deaths
2020-02-25,Salt Lake,Utah,49035,1,0
2020-02-26,Salt Lake,Utah,49035,1,0
2020-02-27,Salt Lake,Utah,49035,1,0
2020-02-28,Salt Lake,Utah,49035,1,0
2020-02-29,Salt Lake,Utah,49035,1,0
2020-03-01,Salt Lake,Utah,49035,1,0
2020-03-02,Salt Lake,Utah,49035,1,0
2020-03-03,Salt Lake,Utah,49035,1,0
2020-03-04,Salt Lake,Utah,49035,1,0
2020-03-05,Salt Lake,Utah,49035,1,0
2020-03-06,Davis,Utah,49011,1,0
2020-03-06,Salt Lake,Utah,49035,1,0
2020-03-06,Washington,Utah,49053,1,0
2020-03-07,Davis,Utah,49011,1,0
2020-03-07,Salt Lake,Utah,49035,1,0
2020-03-07,Washington,Utah,49053,1,0
2020-03-08,Davis,Utah,49011,1,0
2020-03-08,Salt Lake,Utah,49035,1,0
2020-03-08,Washington,Utah,49053,1,0
2020-03-09,Davis,Utah,49011,1,0
2020-03-09,Salt Lake,Utah,49035,1,0
2020-03-09,Washington,Utah,49053,1,0
2020-03-10,Davis,Utah,49011,1,0
2020-03-10,Salt Lake,Utah,49035,1,0
2020-03-10,Washington,Utah,49053,1,0
2020-03-10,Weber,Utah,49057,1,0
2020-03-11,Davis,Utah,49011,1,0
2020-03-11,Salt Lake,Utah,49035,2,0
2020-03-11,Washington,Utah,49053,1,0
2020-03-11,Weber,Utah,49057,1,0
2020-03-12,Davis,Utah,49011,1,0
2020-03-12,Salt Lake,Utah,49035,4,0
2020-03-12,Washington,Utah,49053,1,0
2020-03-12,Weber,Utah,49057,1,0
2020-03-13,Davis,Utah,49011,1,0
2020-03-13,Salt Lake,Utah,49035,4,0
2020-03-13,Washington,Utah,49053,1,0
2020-03-13,Weber,Utah,49057,1,0
2020-03-14,Davis,Utah,49011,2,0
2020-03-14,Salt Lake,Utah,49035,15,0
2020-03-14,Summit,Utah,49043,2,0
2020-03-14,Washington,Utah,49053,1,0
2020-03-14,Weber,Utah,49057,1,0
2020-03-15,Davis,Utah,49011,3,0
2020-03-15,Salt Lake,Utah,49035,15,0
2020-03-15,Summit,Utah,49043,8,0
2020-03-15,Utah,Utah,49049,1,0
2020-03-15,Washington,Utah,49053,1,0
2020-03-15,Weber,Utah,49057,1,0
2020-03-16,Davis,Utah,49011,4,0
2020-03-16,Salt Lake,Utah,49035,20,0
2020-03-16,Summit,Utah,49043,11,0
2020-03-16,Tooele,Utah,49045,1,0
2020-03-16,Utah,Utah,49049,1,0
2020-03-16,Wasatch,Utah,49051,1,0
2020-03-16,Washington,Utah,49053,1,0
2020-03-16,Weber,Utah,49057,1,0
2020-03-17,Davis,Utah,49011,4,0
2020-03-17,Salt Lake,Utah,49035,23,0
2020-03-17,Summit,Utah,49043,15,0
2020-03-17,Tooele,Utah,49045,1,0
2020-03-17,Utah,Utah,49049,1,0
2020-03-17,Wasatch,Utah,49051,2,0
2020-03-17,Washington,Utah,49053,1,0
2020-03-17,Weber,Utah,49057,4,0
2020-03-18,Box Elder,Utah,49003,1,0
2020-03-18,Cache,Utah,49005,2,0
2020-03-18,Davis,Utah,49011,6,0
2020-03-18,Salt Lake,Utah,49035,24,0
2020-03-18,Summit,Utah,49043,22,0
2020-03-18,Tooele,Utah,49045,1,0
2020-03-18,Utah,Utah,49049,2,0
2020-03-18,Wasatch,Utah,49051,2,0
2020-03-18,Washington,Utah,49053,1,0
2020-03-18,Weber,Utah,49057,4,0
2020-03-19,Box Elder,Utah,49003,1,0
2020-03-19,Cache,Utah,49005,2,0
2020-03-19,Davis,Utah,49011,8,0
2020-03-19,Salt Lake,Utah,49035,31,0
2020-03-19,Summit,Utah,49043,26,0
2020-03-19,Tooele,Utah,49045,1,0
2020-03-19,Utah,Utah,49049,3,0
2020-03-19,Wasatch,Utah,49051,3,0
2020-03-19,Washington,Utah,49053,1,0
2020-03-19,Weber,Utah,49057,4,0
2020-03-20,Box Elder,Utah,49003,1,0
2020-03-20,Cache,Utah,49005,2,0
2020-03-20,Davis,Utah,49011,12,0
2020-03-20,Salt Lake,Utah,49035,46,0
2020-03-20,Summit,Utah,49043,35,0
2020-03-20,Tooele,Utah,49045,2,0
2020-03-20,Utah,Utah,49049,3,0
2020-03-20,Wasatch,Utah,49051,4,0
2020-03-20,Washington,Utah,49053,1,0
2020-03-20,Weber,Utah,49057,6,0
2020-03-21,Box Elder,Utah,49003,1,0
2020-03-21,Cache,Utah,49005,2,0
2020-03-21,Davis,Utah,49011,16,0
2020-03-21,Salt Lake,Utah,49035,60,0
2020-03-21,Summit,Utah,49043,35,0
2020-03-21,Tooele,Utah,49045,2,0
2020-03-21,Utah,Utah,49049,7,0
2020-03-21,Wasatch,Utah,49051,7,0
2020-03-21,Washington,Utah,49053,2,0
2020-03-21,Weber,Utah,49057,6,0
2020-03-22,Box Elder,Utah,49003,1,0
2020-03-22,Cache,Utah,49005,2,0
2020-03-22,Davis,Utah,49011,19,1
2020-03-22,Salt Lake,Utah,49035,84,0
2020-03-22,Summit,Utah,49043,50,0
2020-03-22,Tooele,Utah,49045,3,0
2020-03-22,Utah,Utah,49049,7,0
2020-03-22,Wasatch,Utah,49051,8,0
2020-03-22,Washington,Utah,49053,2,0
2020-03-22,Weber,Utah,49057,6,0
2020-03-23,Box Elder,Utah,49003,1,0
2020-03-23,Cache,Utah,49005,3,0
2020-03-23,Davis,Utah,49011,29,1
2020-03-23,Iron,Utah,49021,1,0
2020-03-23,Salt Lake,Utah,49035,112,0
2020-03-23,Summit,Utah,49043,73,0
2020-03-23,Tooele,Utah,49045,3,0
2020-03-23,Utah,Utah,49049,12,0
2020-03-23,Wasatch,Utah,49051,11,0
2020-03-23,Washington,Utah,49053,4,0
2020-03-23,Weber,Utah,49057,8,0
2020-03-24,Box Elder,Utah,49003,1,0
2020-03-24,Cache,Utah,49005,3,0
2020-03-24,Davis,Utah,49011,31,1
2020-03-24,Iron,Utah,49021,1,0
2020-03-24,Salt Lake,Utah,49035,127,0
2020-03-24,Summit,Utah,49043,90,0
2020-03-24,Tooele,Utah,49045,3,0
2020-03-24,Utah,Utah,49049,14,0
2020-03-24,Wasatch,Utah,49051,16,0
2020-03-24,Washington,Utah,49053,4,0
2020-03-24,Weber,Utah,49057,9,0
2020-03-25,Box Elder,Utah,49003,2,0
2020-03-25,Cache,Utah,49005,4,0
2020-03-25,Davis,Utah,49011,35,1
2020-03-25,Iron,Utah,49021,1,0
2020-03-25,Salt Lake,Utah,49035,151,0
2020-03-25,Summit,Utah,49043,90,0
2020-03-25,Tooele,Utah,49045,3,0
2020-03-25,Utah,Utah,49049,18,0
2020-03-25,Wasatch,Utah,49051,16,0
2020-03-25,Washington,Utah,49053,6,0
2020-03-25,Weber,Utah,49057,10,0
2020-03-26,Box Elder,Utah,49003,2,0
2020-03-26,Cache,Utah,49005,4,0
2020-03-26,Davis,Utah,49011,39,1
2020-03-26,Iron,Utah,49021,2,0
2020-03-26,Morgan,Utah,49029,2,0
2020-03-26,Salt Lake,Utah,49035,181,0
2020-03-26,Summit,Utah,49043,103,0
2020-03-26,Tooele,Utah,49045,4,0
2020-03-26,Unknown,Utah,,5,0
2020-03-26,Utah,Utah,49049,25,0
2020-03-26,Wasatch,Utah,49051,21,0
2020-03-26,Washington,Utah,49053,6,0
2020-03-26,Weber,Utah,49057,8,0
2020-03-27,Box Elder,Utah,49003,2,0
2020-03-27,Cache,Utah,49005,5,0
2020-03-27,Davis,Utah,49011,50,1
2020-03-27,Iron,Utah,49021,2,0
2020-03-27,Morgan,Utah,49029,2,0
2020-03-27,Salt Lake,Utah,49035,212,0
2020-03-27,Summit,Utah,49043,110,0
2020-03-27,Tooele,Utah,49045,5,0
2020-03-27,Uintah,Utah,49047,1,0
2020-03-27,Unknown,Utah,,17,0
2020-03-27,Utah,Utah,49049,27,0
2020-03-27,Wasatch,Utah,49051,29,0
2020-03-27,Washington,Utah,49053,6,0
2020-03-27,Weber,Utah,49057,12,0
2020-03-28,Box Elder,Utah,49003,4,0
2020-03-28,Cache,Utah,49005,5,0
2020-03-28,Davis,Utah,49011,59,1
2020-03-28,Garfield,Utah,49017,1,0
2020-03-28,Iron,Utah,49021,4,0
2020-03-28,Morgan,Utah,49029,2,0
2020-03-28,Salt Lake,Utah,49035,276,0
2020-03-28,San Juan,Utah,49037,1,0
2020-03-28,Summit,Utah,49043,127,0
2020-03-28,Tooele,Utah,49045,8,0
2020-03-28,Uintah,Utah,49047,1,0
2020-03-28,Unknown,Utah,,17,1
2020-03-28,Utah,Utah,49049,30,0
2020-03-28,Wasatch,Utah,49051,36,0
2020-03-28,Washington,Utah,49053,8,0
2020-03-28,Weber,Utah,49057,29,0
2020-03-29,Box Elder,Utah,49003,4,0
2020-03-29,Cache,Utah,49005,5,0
2020-03-29,Davis,Utah,49011,69,1
2020-03-29,Garfield,Utah,49017,1,0
2020-03-29,Iron,Utah,49021,4,0
2020-03-29,Morgan,Utah,49029,2,0
2020-03-29,Salt Lake,Utah,49035,324,0
2020-03-29,San Juan,Utah,49037,4,0
2020-03-29,Summit,Utah,49043,159,0
2020-03-29,Tooele,Utah,49045,9,0
2020-03-29,Uintah,Utah,49047,1,0
2020-03-29,Unknown,Utah,,1,1
2020-03-29,Utah,Utah,49049,51,0
2020-03-29,Wasatch,Utah,49051,40,0
2020-03-29,Washington,Utah,49053,8,0
2020-03-29,Weber,Utah,49057,37,0
2020-03-30,Box Elder,Utah,49003,7,0
2020-03-30,Cache,Utah,49005,6,0
2020-03-30,Davis,Utah,49011,77,1
2020-03-30,Garfield,Utah,49017,1,0
2020-03-30,Iron,Utah,49021,4,0
2020-03-30,Morgan,Utah,49029,3,0
2020-03-30,Salt Lake,Utah,49035,363,0
2020-03-30,San Juan,Utah,49037,4,0
2020-03-30,Summit,Utah,49043,176,0
2020-03-30,Tooele,Utah,49045,9,0
2020-03-30,Uintah,Utah,49047,1,0
2020-03-30,Unknown,Utah,,8,3
2020-03-30,Utah,Utah,49049,58,0
2020-03-30,Wasatch,Utah,49051,45,0
2020-03-30,Washington,Utah,49053,8,0
2020-03-30,Weber,Utah,49057,36,0
2020-03-31,Box Elder,Utah,49003,7,0
2020-03-31,Cache,Utah,49005,7,0
2020-03-31,Davis,Utah,49011,84,1
2020-03-31,Garfield,Utah,49017,1,0
2020-03-31,Iron,Utah,49021,6,0
2020-03-31,Morgan,Utah,49029,3,0
2020-03-31,Salt Lake,Utah,49035,396,0
2020-03-31,San Juan,Utah,49037,4,0
2020-03-31,Summit,Utah,49043,172,0
2020-03-31,Tooele,Utah,49045,12,0
2020-03-31,Uintah,Utah,49047,1,0
2020-03-31,Unknown,Utah,,19,3
2020-03-31,Utah,Utah,49049,70,0
2020-03-31,Wasatch,Utah,49051,50,0
2020-03-31,Washington,Utah,49053,14,0
2020-03-31,Weber,Utah,49057,41,1
2020-04-01,Box Elder,Utah,49003,7,0
2020-04-01,Cache,Utah,49005,7,0
2020-04-01,Davis,Utah,49011,93,1
2020-04-01,Garfield,Utah,49017,1,0
2020-04-01,Iron,Utah,49021,6,0
2020-04-01,Morgan,Utah,49029,3,0
2020-04-01,Salt Lake,Utah,49035,444,1
2020-04-01,San Juan,Utah,49037,4,0
2020-04-01,Summit,Utah,49043,195,0
2020-04-01,Tooele,Utah,49045,13,0
2020-04-01,Uintah,Utah,49047,1,0
2020-04-01,Unknown,Utah,,19,3
2020-04-01,Utah,Utah,49049,90,0
2020-04-01,Wasatch,Utah,49051,56,0
2020-04-01,Washington,Utah,49053,14,0
2020-04-01,Weber,Utah,49057,41,1
2020-04-02,Box Elder,Utah,49003,9,0
2020-04-02,Cache,Utah,49005,10,0
2020-04-02,Davis,Utah,49011,103,1
2020-04-02,Garfield,Utah,49017,1,0
2020-04-02,Iron,Utah,49021,9,0
