date,county,state,fips,cases,newCases,deaths,newDeaths
2020-03-03,Wake,North Carolina,37183,1,1,0,0
2020-03-04,Wake,North Carolina,37183,1,0,0,0
2020-03-05,Wake,North Carolina,37183,1,0,0,0
2020-03-06,Chatham,North Carolina,37037,1,1,0,0
2020-03-06,Wake,North Carolina,37183,1,0,0,0
2020-03-07,Chatham,North Carolina,37037,1,0,0,0
2020-03-07,Wake,North Carolina,37183,1,0,0,0
2020-03-08,Chatham,North Carolina,37037,1,0,0,0
2020-03-08,Wake,North Carolina,37183,1,0,0,0
2020-03-09,Chatham,North Carolina,37037,1,0,0,0
2020-03-09,Wake,North Carolina,37183,6,5,0,0
2020-03-10,Chatham,North Carolina,37037,1,0,0,0
2020-03-10,Wake,North Carolina,37183,6,0,0,0
2020-03-11,Chatham,North Carolina,37037,1,0,0,0
2020-03-11,Wake,North Carolina,37183,7,1,0,0
2020-03-12,Cabarrus,North Carolina,37025,1,1,0,0
2020-03-12,Chatham,North Carolina,37037,1,0,0,0
2020-03-12,Forsyth,North Carolina,37067,2,2,0,0
2020-03-12,Johnston,North Carolina,37101,1,1,0,0
2020-03-12,Mecklenburg,North Carolina,37119,2,2,0,0
2020-03-12,Onslow,North Carolina,37133,1,1,0,0
2020-03-12,Wake,North Carolina,37183,8,1,0,0
2020-03-13,Cabarrus,North Carolina,37025,1,0,0,0
2020-03-13,Chatham,North Carolina,37037,1,0,0,0
2020-03-13,Forsyth,North Carolina,37067,2,0,0,0
2020-03-13,Johnston,North Carolina,37101,1,0,0,0
2020-03-13,Mecklenburg,North Carolina,37119,2,0,0,0
2020-03-13,Onslow,North Carolina,37133,1,0,0,0
2020-03-13,Wake,North Carolina,37183,9,1,0,0
2020-03-13,Wayne,North Carolina,37191,1,1,0,0
2020-03-14,Brunswick,North Carolina,37019,1,1,0,0
2020-03-14,Cabarrus,North Carolina,37025,1,0,0,0
2020-03-14,Chatham,North Carolina,37037,1,0,0,0
2020-03-14,Craven,North Carolina,37049,1,1,0,0
2020-03-14,Forsyth,North Carolina,37067,2,0,0,0
2020-03-14,Harnett,North Carolina,37085,2,2,0,0
2020-03-14,Johnston,North Carolina,37101,2,1,0,0
2020-03-14,Mecklenburg,North Carolina,37119,2,0,0,0
2020-03-14,Onslow,North Carolina,37133,1,0,0,0
2020-03-14,Wake,North Carolina,37183,11,2,0,0
2020-03-14,Wayne,North Carolina,37191,1,0,0,0
2020-03-15,Brunswick,North Carolina,37019,1,0,0,0
2020-03-15,Cabarrus,North Carolina,37025,1,0,0,0
2020-03-15,Chatham,North Carolina,37037,1,0,0,0
2020-03-15,Craven,North Carolina,37049,1,0,0,0
2020-03-15,Forsyth,North Carolina,37067,2,0,0,0
2020-03-15,Harnett,North Carolina,37085,2,0,0,0
2020-03-15,Johnston,North Carolina,37101,2,0,0,0
2020-03-15,Mecklenburg,North Carolina,37119,4,2,0,0
2020-03-15,Onslow,North Carolina,37133,1,0,0,0
2020-03-15,Wake,North Carolina,37183,14,3,0,0
2020-03-15,Watauga,North Carolina,37189,1,1,0,0
2020-03-15,Wayne,North Carolina,37191,1,0,0,0
2020-03-15,Wilson,North Carolina,37195,1,1,0,0
2020-03-16,Brunswick,North Carolina,37019,1,0,0,0
2020-03-16,Cabarrus,North Carolina,37025,1,0,0,0
2020-03-16,Chatham,North Carolina,37037,1,0,0,0
2020-03-16,Craven,North Carolina,37049,1,0,0,0
2020-03-16,Durham,North Carolina,37063,1,1,0,0
2020-03-16,Forsyth,North Carolina,37067,2,0,0,0
2020-03-16,Harnett,North Carolina,37085,2,0,0,0
2020-03-16,Johnston,North Carolina,37101,2,0,0,0
